Highly correlated feature pairs (above threshold):
cafe_count_5000_price_500 and cafe_count_2000_price_4000: Correlation = 0.836231054650631
cafe_count_5000_price_500 and cafe_count_2000_price_high: Correlation = 0.8493971039550712
cafe_count_5000_price_500 and big_church_count_2000: Correlation = 0.8450916838108423
cafe_count_5000_price_500 and church_count_2000: Correlation = 0.8586564262711087
cafe_count_5000_price_500 and leisure_count_2000: Correlation = 0.8335285442223378
cafe_count_5000_price_500 and sport_count_2000: Correlation = 0.8018090417122397
cafe_count_5000_price_500 and office_count_3000: Correlation = 0.9614682310821786
cafe_count_5000_price_500 and office_sqm_3000: Correlation = 0.9539834009417393
cafe_count_5000_price_500 and cafe_count_3000: Correlation = 0.9311329905460606
cafe_count_5000_price_500 and cafe_count_3000_na_price: Correlation = 0.92914970454178
cafe_count_5000_price_500 and cafe_count_3000_price_500: Correlation = 0.9318539394110847
cafe_count_5000_price_500 and cafe_count_3000_price_1000: Correlation = 0.9379821073433751
cafe_count_5000_price_500 and cafe_count_3000_price_1500: Correlation = 0.9257769544251515
cafe_count_5000_price_500 and cafe_count_3000_price_2500: Correlation = 0.9212844212878011
cafe_count_5000_price_500 and cafe_count_3000_price_4000: Correlation = 0.8862833340562711
cafe_count_5000_price_500 and cafe_count_3000_price_high: Correlation = 0.8871177909179574
cafe_count_5000_price_500 and big_church_count_3000: Correlation = 0.909906383146823
cafe_count_5000_price_500 and church_count_3000: Correlation = 0.9174273542743084
cafe_count_5000_price_500 and leisure_count_3000: Correlation = 0.8836276671522667
cafe_count_5000_price_500 and sport_count_3000: Correlation = 0.8522479725429264
cafe_count_5000_price_500 and office_count_5000: Correlation = 0.9926878094596195
cafe_count_5000_price_500 and office_sqm_5000: Correlation = 0.9523370974236524
cafe_count_5000_price_500 and trc_count_5000: Correlation = 0.8087895155499902
cafe_count_5000_price_500 and cafe_count_5000: Correlation = 0.9979626304210619
cafe_count_5000_price_500 and cafe_count_5000_na_price: Correlation = 0.9901354529461158
cafe_count_5000_price_1000 and office_raion: Correlation = 0.8894159373440752
cafe_count_5000_price_1000 and office_count_500: Correlation = 0.8253399395883211
cafe_count_5000_price_1000 and cafe_count_500: Correlation = 0.827922463602742
cafe_count_5000_price_1000 and cafe_count_500_price_1500: Correlation = 0.8126566639940684
cafe_count_5000_price_1000 and office_count_1000: Correlation = 0.9034317593444365
cafe_count_5000_price_1000 and office_sqm_1000: Correlation = 0.8044591911015052
cafe_count_5000_price_1000 and cafe_count_1000: Correlation = 0.8375044295646773
cafe_count_5000_price_1000 and cafe_count_1000_na_price: Correlation = 0.8159732211728243
cafe_count_5000_price_1000 and cafe_count_1000_price_500: Correlation = 0.8128984380505762
cafe_count_5000_price_1000 and cafe_count_1000_price_1000: Correlation = 0.8598918275260117
cafe_count_5000_price_1000 and cafe_count_1000_price_1500: Correlation = 0.8421636979345988
cafe_count_5000_price_1000 and cafe_count_1000_price_2500: Correlation = 0.8136660197949204
cafe_count_5000_price_1000 and big_church_count_1000: Correlation = 0.8168086688743267
cafe_count_5000_price_1000 and office_count_1500: Correlation = 0.9308427423523137
cafe_count_5000_price_1000 and office_sqm_1500: Correlation = 0.8415182255181348
cafe_count_5000_price_1000 and cafe_count_1500: Correlation = 0.8585763700103213
cafe_count_5000_price_1000 and cafe_count_1500_na_price: Correlation = 0.8557863889171775
cafe_count_5000_price_1000 and cafe_count_1500_price_500: Correlation = 0.8484709637457599
cafe_count_5000_price_1000 and cafe_count_1500_price_1000: Correlation = 0.870550342473812
cafe_count_5000_price_1000 and cafe_count_1500_price_1500: Correlation = 0.853069458437443
cafe_count_5000_price_1000 and cafe_count_1500_price_2500: Correlation = 0.8535854535708526
cafe_count_5000_price_1000 and cafe_count_1500_price_high: Correlation = 0.8016607094348379
cafe_count_5000_price_1000 and big_church_count_1500: Correlation = 0.8179229647611093
cafe_count_5000_price_1000 and church_count_1500: Correlation = 0.8332617656328973
cafe_count_5000_price_1000 and leisure_count_1500: Correlation = 0.8153758197151062
cafe_count_5000_price_1000 and office_count_2000: Correlation = 0.9371734007947855
cafe_count_5000_price_1000 and office_sqm_2000: Correlation = 0.8927152822666291
cafe_count_5000_price_1000 and cafe_count_2000: Correlation = 0.8774232260157769
cafe_count_5000_price_1000 and cafe_count_2000_na_price: Correlation = 0.8720853594907775
cafe_count_5000_price_1000 and cafe_count_2000_price_500: Correlation = 0.8751144008872419
cafe_count_5000_price_1000 and cafe_count_2000_price_1000: Correlation = 0.8834661871403635
cafe_count_5000_price_1000 and cafe_count_2000_price_1500: Correlation = 0.8748946395198056
cafe_count_5000_price_1000 and cafe_count_2000_price_2500: Correlation = 0.8691142974874442
cafe_count_5000_price_1000 and cafe_count_2000_price_4000: Correlation = 0.8280567693752874
cafe_count_5000_price_1000 and cafe_count_2000_price_high: Correlation = 0.8378401218257323
cafe_count_5000_price_1000 and big_church_count_2000: Correlation = 0.8411238235904941
cafe_count_5000_price_1000 and church_count_2000: Correlation = 0.8543166242849621
cafe_count_5000_price_1000 and leisure_count_2000: Correlation = 0.8279949352302148
cafe_count_5000_price_1000 and sport_count_2000: Correlation = 0.8155165168331581
cafe_count_5000_price_1000 and office_count_3000: Correlation = 0.9565010391867628
cafe_count_5000_price_1000 and office_sqm_3000: Correlation = 0.955069272385806
cafe_count_5000_price_1000 and trc_count_3000: Correlation = 0.8027993201710106
cafe_count_5000_price_1000 and cafe_count_3000: Correlation = 0.9272939804471432
cafe_count_5000_price_1000 and cafe_count_3000_na_price: Correlation = 0.9230538254165228
cafe_count_5000_price_1000 and cafe_count_3000_price_500: Correlation = 0.9262577950517341
cafe_count_5000_price_1000 and cafe_count_3000_price_1000: Correlation = 0.9371235585150615
cafe_count_5000_price_1000 and cafe_count_3000_price_1500: Correlation = 0.9237193806756488
cafe_count_5000_price_1000 and cafe_count_3000_price_2500: Correlation = 0.9159990924186989
cafe_count_5000_price_1000 and cafe_count_3000_price_4000: Correlation = 0.8777314406533275
cafe_count_5000_price_1000 and cafe_count_3000_price_high: Correlation = 0.8753694862943914
cafe_count_5000_price_1000 and big_church_count_3000: Correlation = 0.907793078400947
cafe_count_5000_price_1000 and church_count_3000: Correlation = 0.9148206431877729
cafe_count_5000_price_1000 and leisure_count_3000: Correlation = 0.878355606945614
cafe_count_5000_price_1000 and sport_count_3000: Correlation = 0.8674814480251651
cafe_count_5000_price_1000 and office_count_5000: Correlation = 0.9909756349737228
cafe_count_5000_price_1000 and office_sqm_5000: Correlation = 0.9576731463752504
cafe_count_5000_price_1000 and trc_count_5000: Correlation = 0.8298681873940379
cafe_count_5000_price_1000 and cafe_count_5000: Correlation = 0.997248543659416
cafe_count_5000_price_1000 and cafe_count_5000_na_price: Correlation = 0.9872154357807964
cafe_count_5000_price_1000 and cafe_count_5000_price_500: Correlation = 0.9967200047239905
cafe_count_5000_price_1500 and office_raion: Correlation = 0.9022170807170835
cafe_count_5000_price_1500 and office_count_500: Correlation = 0.834474081757646
cafe_count_5000_price_1500 and cafe_count_500: Correlation = 0.8403712647033251
cafe_count_5000_price_1500 and cafe_count_500_price_500: Correlation = 0.8003609919964949
cafe_count_5000_price_1500 and cafe_count_500_price_1500: Correlation = 0.8256706561576185
cafe_count_5000_price_1500 and cafe_count_500_price_2500: Correlation = 0.8031605148376626
cafe_count_5000_price_1500 and office_count_1000: Correlation = 0.9127051278869509
cafe_count_5000_price_1500 and office_sqm_1000: Correlation = 0.8076849522624219
cafe_count_5000_price_1500 and cafe_count_1000: Correlation = 0.8501855637336148
cafe_count_5000_price_1500 and cafe_count_1000_na_price: Correlation = 0.8313558560001431
cafe_count_5000_price_1500 and cafe_count_1000_price_500: Correlation = 0.8246442736094045
cafe_count_5000_price_1500 and cafe_count_1000_price_1000: Correlation = 0.8683792054391621
cafe_count_5000_price_1500 and cafe_count_1000_price_1500: Correlation = 0.8554868699505767
cafe_count_5000_price_1500 and cafe_count_1000_price_2500: Correlation = 0.8281717929644676
cafe_count_5000_price_1500 and big_church_count_1000: Correlation = 0.8327344315382181
cafe_count_5000_price_1500 and church_count_1000: Correlation = 0.8133804331475839
cafe_count_5000_price_1500 and office_count_1500: Correlation = 0.9416682353270719
cafe_count_5000_price_1500 and office_sqm_1500: Correlation = 0.8434684900945345
cafe_count_5000_price_1500 and cafe_count_1500: Correlation = 0.8706699557687276
cafe_count_5000_price_1500 and cafe_count_1500_na_price: Correlation = 0.8700938860093356
cafe_count_5000_price_1500 and cafe_count_1500_price_500: Correlation = 0.8585213117324887
cafe_count_5000_price_1500 and cafe_count_1500_price_1000: Correlation = 0.8795567421475389
cafe_count_5000_price_1500 and cafe_count_1500_price_1500: Correlation = 0.8667997920444361
cafe_count_5000_price_1500 and cafe_count_1500_price_2500: Correlation = 0.8677385287725304
cafe_count_5000_price_1500 and cafe_count_1500_price_4000: Correlation = 0.8055064251808247
cafe_count_5000_price_1500 and cafe_count_1500_price_high: Correlation = 0.814725342946955
cafe_count_5000_price_1500 and big_church_count_1500: Correlation = 0.8341609452286153
cafe_count_5000_price_1500 and church_count_1500: Correlation = 0.8469107498167492
cafe_count_5000_price_1500 and leisure_count_1500: Correlation = 0.8300811040700028
cafe_count_5000_price_1500 and office_count_2000: Correlation = 0.9477985745144312
cafe_count_5000_price_1500 and office_sqm_2000: Correlation = 0.893666217917501
cafe_count_5000_price_1500 and cafe_count_2000: Correlation = 0.8890242412314604
cafe_count_5000_price_1500 and cafe_count_2000_na_price: Correlation = 0.8854480622007063
cafe_count_5000_price_1500 and cafe_count_2000_price_500: Correlation = 0.8841225020952216
cafe_count_5000_price_1500 and cafe_count_2000_price_1000: Correlation = 0.8922750808947308
cafe_count_5000_price_1500 and cafe_count_2000_price_1500: Correlation = 0.8883676671366667
cafe_count_5000_price_1500 and cafe_count_2000_price_2500: Correlation = 0.8831751372880151
cafe_count_5000_price_1500 and cafe_count_2000_price_4000: Correlation = 0.84446957540105
cafe_count_5000_price_1500 and cafe_count_2000_price_high: Correlation = 0.8529660774754766
cafe_count_5000_price_1500 and big_church_count_2000: Correlation = 0.8572644544215199
cafe_count_5000_price_1500 and church_count_2000: Correlation = 0.8672441844805054
cafe_count_5000_price_1500 and leisure_count_2000: Correlation = 0.843366899914389
cafe_count_5000_price_1500 and office_count_3000: Correlation = 0.9654293931205941
cafe_count_5000_price_1500 and office_sqm_3000: Correlation = 0.9550234060754441
cafe_count_5000_price_1500 and cafe_count_3000: Correlation = 0.9363132469727167
cafe_count_5000_price_1500 and cafe_count_3000_na_price: Correlation = 0.9333836431526965
cafe_count_5000_price_1500 and cafe_count_3000_price_500: Correlation = 0.9325301845896008
cafe_count_5000_price_1500 and cafe_count_3000_price_1000: Correlation = 0.9426408651855348
cafe_count_5000_price_1500 and cafe_count_3000_price_1500: Correlation = 0.9350031278918843
cafe_count_5000_price_1500 and cafe_count_3000_price_2500: Correlation = 0.9280020253911481
cafe_count_5000_price_1500 and cafe_count_3000_price_4000: Correlation = 0.8934371936151871
cafe_count_5000_price_1500 and cafe_count_3000_price_high: Correlation = 0.8876269217837089
cafe_count_5000_price_1500 and big_church_count_3000: Correlation = 0.9223161943634139
cafe_count_5000_price_1500 and church_count_3000: Correlation = 0.9251961353930728
cafe_count_5000_price_1500 and leisure_count_3000: Correlation = 0.8917890630475629
cafe_count_5000_price_1500 and sport_count_3000: Correlation = 0.8400295756839482
cafe_count_5000_price_1500 and office_count_5000: Correlation = 0.9915455035518381
cafe_count_5000_price_1500 and office_sqm_5000: Correlation = 0.9496058831252875
cafe_count_5000_price_1500 and trc_count_5000: Correlation = 0.8026206234136161
cafe_count_5000_price_1500 and cafe_count_5000: Correlation = 0.9982874643386356
cafe_count_5000_price_1500 and cafe_count_5000_na_price: Correlation = 0.9901798019003991
cafe_count_5000_price_1500 and cafe_count_5000_price_500: Correlation = 0.994132430363209
cafe_count_5000_price_1500 and cafe_count_5000_price_1000: Correlation = 0.9957796659935951
cafe_count_5000_price_2500 and office_raion: Correlation = 0.9022740680662458
cafe_count_5000_price_2500 and office_count_500: Correlation = 0.8341490846719245
cafe_count_5000_price_2500 and cafe_count_500: Correlation = 0.8375790068946374
cafe_count_5000_price_2500 and cafe_count_500_price_1500: Correlation = 0.8191123252422334
cafe_count_5000_price_2500 and cafe_count_500_price_2500: Correlation = 0.8046978198582617
cafe_count_5000_price_2500 and office_count_1000: Correlation = 0.9105207326137535
cafe_count_5000_price_2500 and office_sqm_1000: Correlation = 0.8065920868227775
cafe_count_5000_price_2500 and cafe_count_1000: Correlation = 0.8477969974696967
cafe_count_5000_price_2500 and cafe_count_1000_na_price: Correlation = 0.8300734337486664
cafe_count_5000_price_2500 and cafe_count_1000_price_500: Correlation = 0.8226869374847116
cafe_count_5000_price_2500 and cafe_count_1000_price_1000: Correlation = 0.8617782558328458
cafe_count_5000_price_2500 and cafe_count_1000_price_1500: Correlation = 0.8499902244227894
cafe_count_5000_price_2500 and cafe_count_1000_price_2500: Correlation = 0.8300757375861119
cafe_count_5000_price_2500 and big_church_count_1000: Correlation = 0.8237742069269789
cafe_count_5000_price_2500 and church_count_1000: Correlation = 0.8093723349963319
cafe_count_5000_price_2500 and office_count_1500: Correlation = 0.9383351450265474
cafe_count_5000_price_2500 and office_sqm_1500: Correlation = 0.8444285141182462
cafe_count_5000_price_2500 and cafe_count_1500: Correlation = 0.8679830298809089
cafe_count_5000_price_2500 and cafe_count_1500_na_price: Correlation = 0.867781560164583
cafe_count_5000_price_2500 and cafe_count_1500_price_500: Correlation = 0.8556665692539848
cafe_count_5000_price_2500 and cafe_count_1500_price_1000: Correlation = 0.8728197111775586
cafe_count_5000_price_2500 and cafe_count_1500_price_1500: Correlation = 0.8618944383936673
cafe_count_5000_price_2500 and cafe_count_1500_price_2500: Correlation = 0.8705071817625818
cafe_count_5000_price_2500 and cafe_count_1500_price_4000: Correlation = 0.8110400271741586
cafe_count_5000_price_2500 and cafe_count_1500_price_high: Correlation = 0.8321383749969214
cafe_count_5000_price_2500 and big_church_count_1500: Correlation = 0.826809469230521
cafe_count_5000_price_2500 and church_count_1500: Correlation = 0.841216988259311
cafe_count_5000_price_2500 and leisure_count_1500: Correlation = 0.8270922493277723
cafe_count_5000_price_2500 and office_count_2000: Correlation = 0.9444695115829437
cafe_count_5000_price_2500 and office_sqm_2000: Correlation = 0.8960984935671884
cafe_count_5000_price_2500 and cafe_count_2000: Correlation = 0.8865467348263925
cafe_count_5000_price_2500 and cafe_count_2000_na_price: Correlation = 0.8830367585029927
cafe_count_5000_price_2500 and cafe_count_2000_price_500: Correlation = 0.8811365371005002
cafe_count_5000_price_2500 and cafe_count_2000_price_1000: Correlation = 0.8858911432022494
cafe_count_5000_price_2500 and cafe_count_2000_price_1500: Correlation = 0.8837202296413658
cafe_count_5000_price_2500 and cafe_count_2000_price_2500: Correlation = 0.8863747268189001
cafe_count_5000_price_2500 and cafe_count_2000_price_4000: Correlation = 0.851599530307007
cafe_count_5000_price_2500 and cafe_count_2000_price_high: Correlation = 0.8709185381000977
cafe_count_5000_price_2500 and big_church_count_2000: Correlation = 0.8489705270011241
cafe_count_5000_price_2500 and church_count_2000: Correlation = 0.8610458812976945
cafe_count_5000_price_2500 and leisure_count_2000: Correlation = 0.8423832086289721
cafe_count_5000_price_2500 and office_count_3000: Correlation = 0.9619206410664308
cafe_count_5000_price_2500 and office_sqm_3000: Correlation = 0.9527149844734463
cafe_count_5000_price_2500 and cafe_count_3000: Correlation = 0.9344736419303292
cafe_count_5000_price_2500 and cafe_count_3000_na_price: Correlation = 0.9315793151673881
cafe_count_5000_price_2500 and cafe_count_3000_price_500: Correlation = 0.9302689128275606
cafe_count_5000_price_2500 and cafe_count_3000_price_1000: Correlation = 0.9364329604663104
cafe_count_5000_price_2500 and cafe_count_3000_price_1500: Correlation = 0.9300509016132298
cafe_count_5000_price_2500 and cafe_count_3000_price_2500: Correlation = 0.9329656848248845
cafe_count_5000_price_2500 and cafe_count_3000_price_4000: Correlation = 0.9039137702892545
cafe_count_5000_price_2500 and cafe_count_3000_price_high: Correlation = 0.9100806288926243
cafe_count_5000_price_2500 and big_church_count_3000: Correlation = 0.9091194539169115
cafe_count_5000_price_2500 and church_count_3000: Correlation = 0.9152441306462562
cafe_count_5000_price_2500 and leisure_count_3000: Correlation = 0.8925315878377552
cafe_count_5000_price_2500 and sport_count_3000: Correlation = 0.815045039220071
cafe_count_5000_price_2500 and office_count_5000: Correlation = 0.9870462799538948
cafe_count_5000_price_2500 and office_sqm_5000: Correlation = 0.9426445710399726
cafe_count_5000_price_2500 and cafe_count_5000: Correlation = 0.9957301172034099
cafe_count_5000_price_2500 and cafe_count_5000_na_price: Correlation = 0.9878960131352478
cafe_count_5000_price_2500 and cafe_count_5000_price_500: Correlation = 0.990728606739027
cafe_count_5000_price_2500 and cafe_count_5000_price_1000: Correlation = 0.9877585103472223
cafe_count_5000_price_2500 and cafe_count_5000_price_1500: Correlation = 0.9932155195791189
cafe_count_5000_price_4000 and office_raion: Correlation = 0.8972294446058434
cafe_count_5000_price_4000 and office_count_500: Correlation = 0.8276793856730179
cafe_count_5000_price_4000 and cafe_count_500: Correlation = 0.8305441533376672
cafe_count_5000_price_4000 and cafe_count_500_price_1500: Correlation = 0.8096333740866811
cafe_count_5000_price_4000 and cafe_count_500_price_2500: Correlation = 0.8013133676932465
cafe_count_5000_price_4000 and office_count_1000: Correlation = 0.9018512813396093
cafe_count_5000_price_4000 and cafe_count_1000: Correlation = 0.8412361351383102
cafe_count_5000_price_4000 and cafe_count_1000_na_price: Correlation = 0.8296999337524663
cafe_count_5000_price_4000 and cafe_count_1000_price_500: Correlation = 0.8165239156527027
cafe_count_5000_price_4000 and cafe_count_1000_price_1000: Correlation = 0.8504533360859151
cafe_count_5000_price_4000 and cafe_count_1000_price_1500: Correlation = 0.840670896349876
cafe_count_5000_price_4000 and cafe_count_1000_price_2500: Correlation = 0.8257515313263842
cafe_count_5000_price_4000 and big_church_count_1000: Correlation = 0.8137584106394733
cafe_count_5000_price_4000 and church_count_1000: Correlation = 0.8011339546742052
cafe_count_5000_price_4000 and office_count_1500: Correlation = 0.9299219295471278
cafe_count_5000_price_4000 and office_sqm_1500: Correlation = 0.8390249490786081
cafe_count_5000_price_4000 and cafe_count_1500: Correlation = 0.8610326795778862
cafe_count_5000_price_4000 and cafe_count_1500_na_price: Correlation = 0.8667037769947521
cafe_count_5000_price_4000 and cafe_count_1500_price_500: Correlation = 0.8477329472858163
cafe_count_5000_price_4000 and cafe_count_1500_price_1000: Correlation = 0.8614403857257259
cafe_count_5000_price_4000 and cafe_count_1500_price_1500: Correlation = 0.8537495452812407
cafe_count_5000_price_4000 and cafe_count_1500_price_2500: Correlation = 0.8665418083712463
cafe_count_5000_price_4000 and cafe_count_1500_price_4000: Correlation = 0.8141502325219764
cafe_count_5000_price_4000 and cafe_count_1500_price_high: Correlation = 0.840534385638502
cafe_count_5000_price_4000 and big_church_count_1500: Correlation = 0.8186248944973061
cafe_count_5000_price_4000 and church_count_1500: Correlation = 0.8313883076367868
cafe_count_5000_price_4000 and leisure_count_1500: Correlation = 0.8218278750629929
cafe_count_5000_price_4000 and office_count_2000: Correlation = 0.9356460279069291
cafe_count_5000_price_4000 and office_sqm_2000: Correlation = 0.8919159398128473
cafe_count_5000_price_4000 and cafe_count_2000: Correlation = 0.8792500130274692
cafe_count_5000_price_4000 and cafe_count_2000_na_price: Correlation = 0.8805418786404302
cafe_count_5000_price_4000 and cafe_count_2000_price_500: Correlation = 0.8721433307073939
cafe_count_5000_price_4000 and cafe_count_2000_price_1000: Correlation = 0.8740585521873069
cafe_count_5000_price_4000 and cafe_count_2000_price_1500: Correlation = 0.8756193177270454
cafe_count_5000_price_4000 and cafe_count_2000_price_2500: Correlation = 0.8828073479221923
cafe_count_5000_price_4000 and cafe_count_2000_price_4000: Correlation = 0.8561720990078032
cafe_count_5000_price_4000 and cafe_count_2000_price_high: Correlation = 0.8820539655112237
cafe_count_5000_price_4000 and big_church_count_2000: Correlation = 0.8409883569813024
cafe_count_5000_price_4000 and church_count_2000: Correlation = 0.8505093004395492
cafe_count_5000_price_4000 and leisure_count_2000: Correlation = 0.838562932601887
cafe_count_5000_price_4000 and office_count_3000: Correlation = 0.950407371283008
cafe_count_5000_price_4000 and office_sqm_3000: Correlation = 0.9406882313681357
cafe_count_5000_price_4000 and cafe_count_3000: Correlation = 0.925457175902244
cafe_count_5000_price_4000 and cafe_count_3000_na_price: Correlation = 0.9272338054258463
cafe_count_5000_price_4000 and cafe_count_3000_price_500: Correlation = 0.9192967694582703
cafe_count_5000_price_4000 and cafe_count_3000_price_1000: Correlation = 0.9217348830831891
cafe_count_5000_price_4000 and cafe_count_3000_price_1500: Correlation = 0.9198412575762814
cafe_count_5000_price_4000 and cafe_count_3000_price_2500: Correlation = 0.9292060382514483
cafe_count_5000_price_4000 and cafe_count_3000_price_4000: Correlation = 0.9108076312561156
cafe_count_5000_price_4000 and cafe_count_3000_price_high: Correlation = 0.922881265522851
cafe_count_5000_price_4000 and big_church_count_3000: Correlation = 0.8973478814122231
cafe_count_5000_price_4000 and church_count_3000: Correlation = 0.9004141439982148
cafe_count_5000_price_4000 and leisure_count_3000: Correlation = 0.8883211659357393
cafe_count_5000_price_4000 and office_count_5000: Correlation = 0.9671255186091469
cafe_count_5000_price_4000 and office_sqm_5000: Correlation = 0.918883228305012
cafe_count_5000_price_4000 and cafe_count_5000: Correlation = 0.9796032013415381
cafe_count_5000_price_4000 and cafe_count_5000_na_price: Correlation = 0.9769168403988459
cafe_count_5000_price_4000 and cafe_count_5000_price_500: Correlation = 0.9714473438075603
cafe_count_5000_price_4000 and cafe_count_5000_price_1000: Correlation = 0.9642767334434983
cafe_count_5000_price_4000 and cafe_count_5000_price_1500: Correlation = 0.9758233499961302
cafe_count_5000_price_4000 and cafe_count_5000_price_2500: Correlation = 0.9904384294903988
cafe_count_5000_price_high and office_raion: Correlation = 0.8675335278373695
cafe_count_5000_price_high and office_count_500: Correlation = 0.8065760452385266
cafe_count_5000_price_high and cafe_count_500: Correlation = 0.8083699055320455
cafe_count_5000_price_high and office_count_1000: Correlation = 0.8787855554858145
cafe_count_5000_price_high and cafe_count_1000: Correlation = 0.8201061969736919
cafe_count_5000_price_high and cafe_count_1000_na_price: Correlation = 0.801898561817659
cafe_count_5000_price_high and cafe_count_1000_price_1000: Correlation = 0.8264515921105047
cafe_count_5000_price_high and cafe_count_1000_price_1500: Correlation = 0.8162600455148922
cafe_count_5000_price_high and cafe_count_1000_price_2500: Correlation = 0.8080084720240784
cafe_count_5000_price_high and office_count_1500: Correlation = 0.9029245872218936
cafe_count_5000_price_high and office_sqm_1500: Correlation = 0.8316004742057893
cafe_count_5000_price_high and cafe_count_1500: Correlation = 0.8398391772624147
cafe_count_5000_price_high and cafe_count_1500_na_price: Correlation = 0.8394941030372121
cafe_count_5000_price_high and cafe_count_1500_price_500: Correlation = 0.8285231557771128
cafe_count_5000_price_high and cafe_count_1500_price_1000: Correlation = 0.837528387207456
cafe_count_5000_price_high and cafe_count_1500_price_1500: Correlation = 0.8300491126203099
cafe_count_5000_price_high and cafe_count_1500_price_2500: Correlation = 0.8490876395516962
cafe_count_5000_price_high and cafe_count_1500_price_high: Correlation = 0.8495281258524884
cafe_count_5000_price_high and church_count_1500: Correlation = 0.8001646164160012
cafe_count_5000_price_high and office_count_2000: Correlation = 0.9074853356749608
cafe_count_5000_price_high and office_sqm_2000: Correlation = 0.8841164736016165
cafe_count_5000_price_high and cafe_count_2000: Correlation = 0.8582303214150779
cafe_count_5000_price_high and cafe_count_2000_na_price: Correlation = 0.8552176136532651
cafe_count_5000_price_high and cafe_count_2000_price_500: Correlation = 0.8530830548035638
cafe_count_5000_price_high and cafe_count_2000_price_1000: Correlation = 0.85066899870369
cafe_count_5000_price_high and cafe_count_2000_price_1500: Correlation = 0.8512475248062309
cafe_count_5000_price_high and cafe_count_2000_price_2500: Correlation = 0.8656480357735772
cafe_count_5000_price_high and cafe_count_2000_price_4000: Correlation = 0.8428469965852742
cafe_count_5000_price_high and cafe_count_2000_price_high: Correlation = 0.8877692385467076
cafe_count_5000_price_high and big_church_count_2000: Correlation = 0.8003046720132733
cafe_count_5000_price_high and church_count_2000: Correlation = 0.8171163839762576
cafe_count_5000_price_high and leisure_count_2000: Correlation = 0.8124392137517565
cafe_count_5000_price_high and office_count_3000: Correlation = 0.9220918410881129
cafe_count_5000_price_high and office_sqm_3000: Correlation = 0.9272656427810169
cafe_count_5000_price_high and cafe_count_3000: Correlation = 0.9051543442029634
cafe_count_5000_price_high and cafe_count_3000_na_price: Correlation = 0.9037114476836958
cafe_count_5000_price_high and cafe_count_3000_price_500: Correlation = 0.900990803673339
cafe_count_5000_price_high and cafe_count_3000_price_1000: Correlation = 0.8992721819425226
cafe_count_5000_price_high and cafe_count_3000_price_1500: Correlation = 0.8951530075755543
cafe_count_5000_price_high and cafe_count_3000_price_2500: Correlation = 0.9130534586441389
cafe_count_5000_price_high and cafe_count_3000_price_4000: Correlation = 0.8991453647955787
cafe_count_5000_price_high and cafe_count_3000_price_high: Correlation = 0.9330515230818073
cafe_count_5000_price_high and big_church_count_3000: Correlation = 0.846643980804214
cafe_count_5000_price_high and church_count_3000: Correlation = 0.8605311339906505
cafe_count_5000_price_high and leisure_count_3000: Correlation = 0.8639381431399799
cafe_count_5000_price_high and office_count_5000: Correlation = 0.9404476100682262
cafe_count_5000_price_high and office_sqm_5000: Correlation = 0.9034862367323314
cafe_count_5000_price_high and cafe_count_5000: Correlation = 0.9573238235726583
cafe_count_5000_price_high and cafe_count_5000_na_price: Correlation = 0.9516893192505321
cafe_count_5000_price_high and cafe_count_5000_price_500: Correlation = 0.9509029484315235
cafe_count_5000_price_high and cafe_count_5000_price_1000: Correlation = 0.9409958849801566
cafe_count_5000_price_high and cafe_count_5000_price_1500: Correlation = 0.9487414987706033
cafe_count_5000_price_high and cafe_count_5000_price_2500: Correlation = 0.9726039205918747
cafe_count_5000_price_high and cafe_count_5000_price_4000: Correlation = 0.981307140526183
big_church_count_5000 and office_raion: Correlation = 0.8945562135515396
big_church_count_5000 and office_count_500: Correlation = 0.8183887424217428
big_church_count_5000 and cafe_count_500: Correlation = 0.8287117427934467
big_church_count_5000 and cafe_count_500_price_1500: Correlation = 0.8149669689424706
big_church_count_5000 and office_count_1000: Correlation = 0.8976777246444632
big_church_count_5000 and cafe_count_1000: Correlation = 0.838693762261041
big_church_count_5000 and cafe_count_1000_na_price: Correlation = 0.8243517748275832
big_church_count_5000 and cafe_count_1000_price_500: Correlation = 0.8143868514642274
big_church_count_5000 and cafe_count_1000_price_1000: Correlation = 0.8543593606397433
big_church_count_5000 and cafe_count_1000_price_1500: Correlation = 0.8450426276343176
big_church_count_5000 and cafe_count_1000_price_2500: Correlation = 0.8156118617006054
big_church_count_5000 and big_church_count_1000: Correlation = 0.8514044139514684
big_church_count_5000 and church_count_1000: Correlation = 0.8162599177056724
big_church_count_5000 and office_count_1500: Correlation = 0.9299587943991721
big_church_count_5000 and office_sqm_1500: Correlation = 0.8022563617844307
big_church_count_5000 and cafe_count_1500: Correlation = 0.8571893866748884
big_church_count_5000 and cafe_count_1500_na_price: Correlation = 0.8602141290959862
big_church_count_5000 and cafe_count_1500_price_500: Correlation = 0.8447304925585605
big_church_count_5000 and cafe_count_1500_price_1000: Correlation = 0.8658455277723534
big_church_count_5000 and cafe_count_1500_price_1500: Correlation = 0.8561080934068648
big_church_count_5000 and cafe_count_1500_price_2500: Correlation = 0.8505553748324173
big_church_count_5000 and big_church_count_1500: Correlation = 0.8498456814283414
big_church_count_5000 and church_count_1500: Correlation = 0.8502162620613604
big_church_count_5000 and leisure_count_1500: Correlation = 0.8291767370623757
